date,open,high,low,close,adjusted_close,volume,polarity,close_2d_mavg,volume_2d_mavg,polarity_2d_mavg,close_3d_mavg,volume_3d_mavg,polarity_3d_mavg,close_5d_mavg,volume_5d_mavg,polarity_5d_mavg,close_7d_mavg,volume_7d_mavg,polarity_7d_mavg,close_14d_mavg,volume_14d_mavg,polarity_14d_mavg,daily_pct_change,macd,signal_line,rsi,vwap
2024-05-22,182.85,183.8,178.12,180.11,180.11,88313477,0.5369047619047619,183.35500000000002,101789984.5,0.5903436853002069,180.5533333333333,88435801.0,0.45480055210489995,178.792,80513094.8,0.4649581780538302,177.92857142857142,81233698.28571428,0.41558038359156374,176.87928571428571,77794956.28571428,0.4733517914356378,-3.478027867095379,2.3526400797601354,1.6777851484344215,50.08650519031144,176.99907388266433
2024-05-23,181.8,181.9,173.26,173.74,173.74,71975508,0.6631,176.925,80144492.5,0.6000023809523809,180.15,91851825.66666667,0.6145957902001381,178.57200000000003,82945752.6,0.49959556935817806,177.3842857142857,79171996.28571428,0.48734705025823033,176.34714285714287,77543811.21428572,0.4753085141247134,-3.5367275553828237,1.9083078244918852,1.7238896836459143,44.08636291474838,176.9918921238305
2024-05-24,174.835,180.08,173.73,179.24,179.24,65584477,0.7696500000000001,176.49,68779992.5,0.716375,177.6966666666667,75291154.0,0.6565515873015874,178.92800000000003,80573477.6,0.55943033126294,178.1342857142857,77160779.85714285,0.536791555752736,175.95285714285714,76200541.71428572,0.49797637126757055,3.1656498215724582,1.9771836037034802,1.7745484676574277,45.748613678373395,176.99830470364174
2024-05-28,176.4,178.25,173.16,176.75,176.75,59736621,0.7306666666666667,177.995,62660549.0,0.7501583333333333,176.57666666666668,65765535.333333336,0.7211388888888889,179.288,80175315.0,0.6688208074534161,178.40714285714287,77149980.14285715,0.5711849304939367,175.87714285714287,75107025.21428572,0.5094280719478427,-1.3891988395447474,1.8099816232715114,1.7816350987802445,49.12338736354615,176.9903891268353
2024-05-29,174.19,178.15,173.93,176.19,176.19,54782648,0.4999545454545455,176.47,57259634.5,0.615310606060606,177.39333333333335,60034582.0,0.6667570707070708,177.20600000000002,68078546.2,0.6400551948051948,178.22571428571428,73912379.57142857,0.5753961240622731,175.98214285714286,73307965.5,0.496613900824848,-0.3168316831683171,1.6136839847761166,1.748044875979419,51.26877265665458,176.98352519304038
2024-05-30,178.575,182.67,175.38,178.79,178.79,77784758,0.5141600000000001,177.49,66283703.0,0.5070572727272726,177.24333333333334,64101342.333333336,0.5815937373737374,176.942,65972802.4,0.6355062424242425,178.77428571428572,76206283.0,0.622602654674518,176.46928571428572,74153284.71428572,0.4860232885799501,1.4756796639990855,1.6489073849888314,1.7282173777813015,55.90169608861196,177.00454701296587
2024-05-31,178.5,180.32,173.82,178.08,178.08,67314602,0.5166666666666667,178.435,72549680.0,0.5154133333333333,177.68666666666664,66627336.0,0.5102604040404041,177.81,65040621.2,0.6062195757575758,177.55714285714288,69356013.0,0.604443234384663,177.1557142857143,73773814.28571428,0.4952953974234875,-0.3971139325465556,1.601074922078709,1.702788886640783,58.73795235497364,177.00823919215009
2024-06-03,178.13,182.6389,174.49,176.29,176.29,68568922,0.5188095238095238,177.185,67941762.0,0.5177380952380952,177.72,71222760.66666667,0.5165453968253969,177.21999999999997,65637510.2,0.5560514805194805,177.01142857142855,66535362.28571428,0.6018582003710575,177.47,73884530.28571428,0.5087192919813106,-1.0051662174303755,1.4025614548747,1.6427434002875665,54.122938530734636,177.01563419702512
2024-06-04,174.775,177.755,174.0,174.77,174.77,60056340,0.4232222222222222,175.53,64312631.0,0.471015873015873,176.38000000000002,65313288.0,0.4862328042328043,176.82399999999998,65701454.0,0.49456259163059163,177.1585714285714,64832624.0,0.5675899464028035,177.27142857142857,72002310.14285715,0.5274684983305169,-0.8622156673662618,1.1097937930496187,1.536153478839977,47.17594473791142,177.00349965120498
2024-06-05,175.35,176.15,172.13,175.0,175.0,57953762,0.5864736842105264,174.885,59005051.0,0.5048479532163742,175.35333333333332,62193008.0,0.5095018100807575,176.586,66335676.8,0.5118664193817878,176.55285714285714,63742521.85714286,0.5414219012900217,177.34357142857144,70451650.85714285,0.5391067285213788,0.13160153344395908,0.8861177754596099,1.4061463381639037,51.10045761603834,176.98363541960384
2024-06-06,174.6,179.73,172.73,177.94,177.94,69887023,0.9008125,176.47,63920392.5,0.7436430921052631,175.90333333333334,62632375.0,0.6368361354775828,176.416,64756129.8,0.5891969193817879,176.72285714285712,65192579.28571428,0.5657284489090693,177.56500000000003,71171279.71428572,0.568456689701503,1.6799999999999926,0.935304738596102,1.3119780182503433,53.230512713630674,176.98194405098977
2024-06-07,176.13,179.35,175.58,177.48,177.48,56244930,0.8368636363636365,177.70999999999998,63065976.5,0.8688380681818182,176.80666666666664,61361905.0,0.7747166068580542,176.296,62542195.4,0.6532363133211818,176.90714285714284,65401476.71428572,0.6138583190389394,177.5664285714286,69656928.14285715,0.5946272215506062,-0.2585141058783935,0.9264876329213223,1.2348799411845393,50.02182453077257,176.98553517912654
2024-06-10,176.06,178.57,173.17,173.79,173.79,50869680,0.5142903225806451,175.635,53557305.0,0.6755769794721407,176.40333333333334,59000544.333333336,0.7506554863147605,175.796,59002347.0,0.6523324730754061,176.19285714285712,61556465.571428575,0.61387693655046,177.48357142857142,68881374.28571428,0.618239795612489,-2.0791075050709873,0.614662406162779,1.1108364341801873,48.76595744680852,176.97357704739025
2024-06-11,173.92,174.75,167.41,170.66,170.66,64761930,0.58744,172.225,57815805.0,0.5508651612903224,173.97666666666666,57292180.0,0.6461979863147604,174.974,59943465.0,0.6851760286309616,175.13285714285715,61191798.14285714,0.6239874127409363,176.345,65273905.571428575,0.6142153235627996,-1.8010242246389252,0.11366358284865896,0.9114018639138817,29.28794178794176,176.92322093989893
2024-06-12,171.12,180.55,169.8,177.29,177.29,90389445,0.3804642857142857,173.975,77575687.5,0.4839521428571427,173.91333333333333,68673685.0,0.49406486943164357,175.43199999999996,66430601.6,0.6439741489317135,175.2757142857143,64309015.71428572,0.6042238072987595,176.14357142857142,65422189.0,0.6030410038349084,3.88491737958514,0.2487367146356405,0.7788688340582335,46.3490419471776,176.91120876022418
2024-06-13,188.39,191.08,181.23,182.47,182.47,118984094,0.6688666666666666,179.88,104686769.5,0.5246654761904761,176.80666666666664,91378489.66666667,0.5455903174603174,176.338,76250015.8,0.5975849822650467,176.3757142857143,72727266.28571428,0.639315870790823,176.7671428571429,68779945.14285715,0.6034529085968133,2.9217665971007944,0.764948009173736,0.776084669081334,61.66176863478492,177.03088606073257
2024-06-14,185.8,186.0,176.92,178.01,178.01,82038195,0.61224,180.24,100511144.5,0.6405533333333332,179.25666666666666,97137244.66666667,0.553856984126984,176.444,81408668.8,0.5526602549923195,176.8057142857143,76167899.57142857,0.642996773046462,176.6792857142857,69955210.71428572,0.5922093371682419,-2.4442374088891383,0.8048862255876656,0.7818449803826004,48.309975267930724,177.06429933988534
2024-06-17,177.92,188.81,177.0,187.44,187.44,109786094,0.3939499999999999,182.725,95912144.5,0.5030949999999998,182.64,103602794.33333333,0.5583522222222221,179.174,93191951.6,0.5285921904761904,178.16285714285712,81867766.85714285,0.5705878444750334,177.44285714285712,73530173.07142857,0.5681581466920513,5.297455199146128,1.5792550706345878,0.9413269984329979,62.33556427417494,177.1632090450174
2024-06-18,186.56,187.2,182.37,184.86,184.86,68982273,0.467875,186.15,89384183.5,0.4309124999999998,183.43666666666664,86935520.66666667,0.49135499999999993,182.014,94036020.2,0.5046791904761905,179.21714285714285,83687387.28571428,0.517875182137371,178.06214285714287,74544432.0,0.5658667505881553,-1.3764404609474923,1.9621451336128644,1.1454906254689714,59.55898566703421,177.22730424518733
2024-06-20,184.68,185.21,179.66,181.57,181.57,55893141,0.4492,183.215,62437707.0,0.4585374999999999,184.62333333333333,78220502.66666667,0.4370083333333333,182.86999999999998,87136759.4,0.5184263333333334,180.32857142857142,84405024.57142857,0.5085765646258503,178.26071428571427,72980745.07142857,0.5612267505881552,-1.7797251974467243,1.9773194549364348,1.3118563913624641,53.01911381407472,177.26048884420376
2024-06-21,182.3,183.95,180.69,183.01,183.01,63029480,0.6628333333333333,182.29,59461310.5,0.5560166666666665,183.14666666666668,62634964.666666664,0.526636111111111,182.978,75945836.6,0.5172196666666666,182.09285714285713,84157531.71428572,0.5193470408163264,178.61285714285714,72674664.92857143,0.5716672267786314,0.7930825576912381,2.0815464080539243,1.4657943947007563,55.270472525122926,177.30042233978742
2024-06-24,184.97,188.8,182.55,182.58,182.58,61992070,0.4912222222222222,182.79500000000002,62510775.0,0.5770277777777777,182.38666666666668,60304897.0,0.5344185185185184,183.892,71936611.6,0.49301611111111104,182.84857142857143,80100763.85714285,0.5351696031746032,179.06214285714285,72204889.78571428,0.5696967052366813,-0.23495983826019584,2.1051823809174266,1.5936719919440905,56.925787271526126,177.35454381349533
2024-06-25,184.4,187.97,182.01,187.35,187.35,63678273,0.3997916666666667,184.965,62835171.5,0.4455069444444444,184.3133333333333,62899941.0,0.5179490740740741,183.874,62715047.4,0.4941844444444444,183.54571428571427,72199932.28571428,0.4967303174603174,179.96071428571426,72463599.28571428,0.5680230941255702,2.6125534012487517,2.4802227313840888,1.7709821398320902,62.92642827784627,177.41782904552278
2024-06-26,186.54,197.755,186.36,196.37,196.37,95737070,0.6212307692307693,191.86,79707671.5,0.5105112179487179,188.76666666666665,73802471.0,0.5040815527065526,186.176,68066006.8,0.5248555982905982,186.1685714285714,74156914.42857143,0.49801471306471307,181.48714285714283,75162407.0,0.5705057430555874,4.814518281291713,3.465337276833651,2.1098531672324023,68.5987815491732,177.5974266327395
2024-06-27,195.17,198.72,194.05,197.42,197.42,72746523,0.4615,196.89499999999998,84241796.5,0.5413653846153845,193.71333333333334,77387288.66666667,0.4941741452991453,189.346,71436683.2,0.5273155982905984,187.59428571428572,68865547.14285715,0.5076647130647131,182.8785714285714,75366657.0,0.5391262787698732,0.5347048938228793,4.281420327805989,2.5441665993471196,67.53059755219581,177.75846356216326
2024-06-28,199.55,203.2,195.26,197.88,197.88,95438070,0.3355,197.64999999999998,84092296.5,0.3984999999999999,197.22333333333333,87973887.66666667,0.4727435897435897,192.32,77918401.2,0.4618489316239316,189.4542857142857,72644946.71428572,0.4887539987789987,184.33571428571426,78166167.0,0.5033145904581848,0.2330057744909464,4.908705677396227,3.0170744149569413,68.35853131749461,177.98805548685652
2024-07-01,201.02,213.23,200.85,209.86,209.86,135691391,0.3695714285714285,203.87,115564730.5,0.3525357142857142,201.72,101291994.66666667,0.3888571428571428,197.776,92658265.4,0.43751877289377294,193.49571428571429,84044696.71428572,0.47737848857491716,186.91214285714287,84224860.64285715,0.4929775266003837,6.054174247018396,6.299898407959546,3.6736392135574625,78.24588880187943,178.4466569232619
2024-07-02,218.89,231.3,218.06,231.26,231.26,205047906,0.4343636363636363,220.56,170369648.5,0.40196753246753225,213.0,145392455.66666666,0.3798116883116882,206.558,120932192.0,0.4444331668331668,200.38857142857142,104333043.28571428,0.44473996043638897,191.2407142857143,94245287.5,0.48204350062635776,10.197274373391775,9.025193015575155,4.743949973961001,86.89722357525574,179.54035552859906
2024-07-03,234.56,248.35,234.25,246.39,246.39,166561500,0.5926666666666667,238.825,185804703.0,0.5135151515151514,229.17,169100265.66666666,0.4655339105339104,216.56199999999998,135097078.0,0.4387203463203463,209.5042857142857,119271533.28571428,0.4592320239284525,196.1764285714286,99686148.57142857,0.4972008135515278,6.542419787252451,12.264495707973992,6.2480591207636,88.12624144780402,180.6835283836791
2024-07-05,249.81,252.37,242.4601,251.52,251.52,154501203,0.6317916666666666,248.95499999999998,160531351.5,0.6122291666666666,243.05666666666664,175370203.0,0.5529406565656565,227.382,151448014.0,0.47277867965367965,218.67142857142858,132246237.57142857,0.4923748810713096,201.10857142857142,102223084.92857143,0.4945525992658135,2.0820650188725365,15.071875359192745,8.012822368449429,88.11968643038534,181.80281939280997
2024-07-08,247.71,259.439,244.57,252.94,252.94,157219594,0.8082666666666667,252.23000000000002,155860398.5,0.7200291666666665,250.28333333333333,159427432.33333334,0.677575,238.394,163804318.8,0.567332012987013,226.75285714285715,141029455.2857143,0.5190942949907236,206.46071428571426,107593184.85714285,0.5085545040277183,0.5645674300254422,17.212906420869075,9.852839178933358,92.80246772535132,182.96277268702502
2024-07-09,251.0,265.61,250.3,262.33,262.33,160742500,0.5489130434782609,257.635,158981047.0,0.6785898550724636,255.59666666666666,157487765.66666666,0.6629904589371981,248.888,168814540.6,0.6032003359683795,236.02571428571426,153600309.14285713,0.5315818726304752,211.81,111232928.14285715,0.5196232928475941,3.712342848106265,19.44325376069105,11.770922095284897,92.79917704880559,184.22730329797247
2024-07-10,262.8,267.59,257.86,263.26,263.26,128519398,0.6837916666666667,262.79499999999996,144630949.0,0.6163523550724637,259.51,148827164.0,0.6803237922705314,255.288,153508839.0,0.6530859420289856,245.3657142857143,158326213.14285713,0.5813378250114275,217.41,115485579.92857143,0.5350459118952131,0.35451530515000496,21.043289382936848,13.625395552815288,95.6663560111836,185.2541918090216
2024-07-11,263.3,271.0,239.65,241.03,241.03,221707297,0.4352619047619047,252.14499999999998,175113347.5,0.5595267857142856,255.53999999999996,170323065.0,0.5559888716356106,254.21600000000004,164537998.4,0.6216049896480331,249.81857142857143,170614199.7142857,0.5907221787529241,221.65714285714287,127329448.21428572,0.5340503336639206,-8.44412368001215,20.283735646714206,14.957063571595071,78.37373544569576,186.69224131677586
2024-07-12,235.8,251.84,233.0912,248.23,248.23,155955812,0.4621,244.63,188831554.5,0.44868095238095224,250.84,168727502.33333334,0.5270511904761904,253.558,164828920.2,0.5876666563146997,252.2428571428571,163601043.42857143,0.5946845164152618,226.31571428571428,133967043.35714285,0.5197122384258254,2.9871800190847564,20.031848979910535,15.972020653258165,79.50063325493036,187.57228643365042
2024-07-15,255.97,265.6,251.73,252.64,252.64,146912891,0.4755416666666667,250.435,151434351.5,0.46882083333333324,247.29999999999998,174858666.66666666,0.4576345238095238,253.49799999999996,162767579.6,0.5211216563146998,253.1357142857143,160794099.2857143,0.5779523735581188,231.32,140032816.2857143,0.5185921987432857,1.7765781734681463,19.958013568826033,16.76921923637174,80.588543485854,188.55089793272805
2024-07-16,255.31,258.62,245.8001,256.56,256.56,126332492,0.8293846153846154,254.59999999999997,136622691.5,0.652463141025641,252.4766666666667,143067065.0,0.5890087606837607,252.344,155885578.0,0.5772159706959707,253.85571428571424,156769997.7142857,0.606179937660683,236.26357142857142,144508117.64285713,0.5492774093659963,1.551614946168467,19.985430114912816,17.412461412079956,80.44338875692796,189.3344526367784
2024-07-17,252.73,258.47,246.182,248.5,248.5,115584797,0.6397692307692308,252.52999999999997,120958644.5,0.734576923076923,252.5666666666667,129610060.0,0.6482318376068376,249.392,153298657.8,0.5684114835164835,253.22142857142856,150822169.57142857,0.5821088753896208,239.98714285714286,145925812.42857143,0.5506015851901721,-3.1415653258497045,19.13619316253167,17.7572077621703,73.12572087658593,190.00658776003957
2024-07-18,251.09,257.14,247.2,249.23,249.23,110869000,0.6087857142857143,248.86499999999995,113226898.5,0.6242774725274725,251.42999999999998,117595429.66666667,0.6926465201465201,251.032,131130998.4,0.6031162454212454,251.34999999999997,143697383.85714287,0.5906621140763998,243.68785714285715,148648846.5,0.5611219933534375,0.2937625754527051,18.310993918785385,17.867964993493317,73.04920366580657,190.6391265192635
2024-07-19,247.79,249.44,236.83,239.2,239.2,87403906,0.6734210526315789,244.21499999999997,99136453.0,0.6411033834586465,245.64333333333332,104619234.33333333,0.6406586658955079,249.22599999999997,117420617.2,0.6453804559475612,247.91285714285715,137823742.14285713,0.589180597785673,246.6392857142857,148074977.64285713,0.5852592113985502,-4.0243951370220294,16.655684039282903,17.625508802651236,66.93998032141687,191.05292114736915
2024-07-22,244.21,253.21,243.75,251.51,251.51,101225398,0.6521,245.35499999999996,94314652.0,0.6627605263157894,246.64666666666665,99832768.0,0.6447689223057644,249.0,108283118.6,0.680692122614228,249.41,120612042.28571428,0.6201574685339724,249.6142857142857,145613121.0,0.6054398236434482,5.146321070234117,16.15097477141876,17.33060199640474,67.02919290211791,191.59498283088774
2024-07-23,253.6,255.7594,245.63,246.38,246.38,111928203,0.59805,248.94499999999996,106576800.5,0.6250749999999998,245.69666666666663,100185835.66666667,0.6411903508771929,246.964,105402260.8,0.6344251995373048,249.14571428571426,114322383.85714285,0.6395788971054008,250.6942857142857,138961713.64285713,0.6171317067603314,-2.0396803308019518,15.162259820568863,16.896933561237567,57.13073005093379,192.18039843990718
2024-07-24,225.42,225.99,214.71,215.99,215.99,167942891,0.2202903225806451,231.18499999999997,139935547.0,0.4091701612903224,237.96,127032164.0,0.4901467741935484,240.462,115873879.6,0.5505294178995876,243.91,117326669.57142857,0.6031144193788264,248.52285714285716,139060384.42857143,0.5905333964684727,-12.334605081581296,11.790562809839543,15.875659410957963,37.467018469657,192.58127477508233
2024-07-25,216.8,226.0,216.231,220.25,220.25,100636492,0.4362333333333333,218.11999999999998,134289691.5,0.3282618279569891,227.54,126835862.0,0.4181912186379928,234.666,113827378.0,0.5160189417091114,238.72285714285712,113655812.42857143,0.5469499505143575,246.28928571428568,135212905.07142857,0.5765649440875202,1.9723135330339314,9.354383524398173,14.571404233646007,37.01519807324972,192.83298087704978
2024-07-26,221.19,222.2799,215.33,219.8,219.8,94604148,0.5419032258064516,220.02499999999998,97620320.0,0.48906827956989235,218.68000000000004,121061177.0,0.39947562724014335,230.786,115267426.4,0.489715376344086,234.62285714285716,110658576.85714285,0.5329690926625319,243.9221428571429,130740373.21428572,0.5575389840260763,-0.20431328036322194,7.303195952905355,13.117762577497878,36.12692565304755,193.05149965840332
2024-07-29,224.9,234.27,224.7,232.1,232.1,129201797,0.5015416666666667,225.95,111902972.5,0.5217224462365591,224.05000000000004,108147479.0,0.4932260752688172,226.904,120862706.2,0.4596037096774193,232.1757142857143,113277547.85714285,0.5176485144312394,241.76285714285714,128487465.85714285,0.5541553142538196,5.595996360327571,6.594109440164232,11.81303195003115,37.64609726195341,193.47000446091403
2024-07-30,232.25,232.41,220.0,222.62,222.62,100560305,0.4266666666666666,227.35999999999996,114881051.0,0.46410416666666654,224.84,108122083.33333333,0.4900371863799282,222.152,118589126.6,0.42532704301075264,229.80714285714288,115157033.42857143,0.4823978878648233,238.85999999999999,126490387.78571428,0.5357892428252481,-4.084446359327876,5.2071714664762965,10.491859853320179,34.476699770817405,193.74301255590305
2024-07-31,227.9,234.68,226.7875,232.07,232.07,67497008,0.6305714285714286,227.34499999999997,84028656.5,0.5286190476190475,228.92999999999998,99086370.0,0.519593253968254,225.368,98499950.0,0.5073832642089093,227.03,110338692.0,0.4793223776607417,238.22,115475367.14285715,0.549739923097357,4.2449016260893035,4.815044319382025,9.356496746532548,46.207246867592275,193.95925808595604
2024-08-01,227.69,231.867,214.3328,216.86,216.86,83861906,0.5110714285714286,224.46499999999997,75679457.0,0.5708214285714286,223.85,83973073.0,0.5227698412698412,224.69,95145032.8,0.5223508832565283,222.81285714285715,106329221.0,0.4668968674566601,235.9792857142857,110325802.42857143,0.5532378822810304,-6.55405696557072,3.23961656232089,8.133120709690216,37.564417664314604,194.15208559803682
2024-08-02,214.88,216.13,205.78,207.67,207.67,82880117,0.2456363636363636,212.265,83371011.5,0.378353896103896,218.86666666666667,78079677.0,0.46242640692640685,222.26399999999998,92800226.6,0.4630975108225108,221.62428571428572,94177396.14285715,0.47051773046461987,232.76714285714283,105752032.85714285,0.5368160749217231,-4.237757078299376,1.235282945679586,6.75355315688809,32.82407761057215,194.26193224323893
2024-08-05,185.22,203.8799,182.0,198.88,198.88,100308797,0.2828421052631579,203.27499999999998,91594457.0,0.2642392344497607,207.8033333333333,89016940.0,0.34651663249031667,215.61999999999998,87021626.6,0.41935759854180904,218.57142857142858,94130582.57142857,0.4486046978831662,228.64714285714285,103893197.5,0.4977773241987618,-4.232676843068328,-1.0503377846881392,5.192774968572845,28.759758432758858,194.2674548651185
2024-08-06,200.75,202.9,192.67,200.64,200.64,73783938,0.5211363636363636,199.75999999999996,87046367.5,0.40198923444976065,202.39666666666665,85657617.33333333,0.349871610845295,211.224,81666353.2,0.43825153793574845,215.8342857142857,91156266.85714285,0.4456380032874394,225.22857142857143,100907421.85714285,0.4893035479749856,0.8849557522123908,-2.6886977553786835,3.6164804237825394,31.518381217176383,194.29487550845707
2024-08-07,200.77,203.49,191.48,191.76,191.76,71159773,0.4032941176470588,196.19999999999996,72471855.5,0.4622152406417111,197.09333333333333,81750836.0,0.4024241955155267,203.162,82398906.2,0.3927960757508745,210.07142857142858,82864549.14285715,0.4316026391417811,221.12357142857144,98071048.5,0.47462557678651024,-4.425837320574155,-4.650048755146145,1.9631745879968028,29.12155779989827,194.3024155622627
2024-08-08,195.7,200.7,192.04,198.84,198.84,65033871,0.4476923076923077,195.29999999999995,68096822.0,0.42549321266968315,197.08,69992527.33333333,0.45737426299191003,199.558,78633299.2,0.38012025157505036,206.67428571428573,77789344.28571428,0.43460630214544416,218.2407142857143,96473188.85714285,0.4585020950051337,3.6921151439299082,-5.568941432967989,0.45675138380384434,35.01633501633502,194.31787413643073
2024-08-09,197.05,200.88,195.11,200.0,200.0,58648273,0.6504,199.41999999999996,61841072.0,0.5490461538461537,196.86666666666667,64947305.666666664,0.5004621417797888,198.02399999999997,73786930.4,0.46107297884777765,202.09285714285713,76525239.28571428,0.43743895520666864,214.56142857142854,93431965.64285715,0.4583806664337051,0.5833836250251467,-6.132872261085197,-0.8611733451739639,29.150813567554437,194.33872844297673
2024-08-12,199.02,199.26,194.67,197.49,197.49,64044898,0.25165,198.74499999999998,61346585.5,0.4510249999999999,198.77666666666667,62575680.666666664,0.44991410256410247,197.746,66534150.6,0.45483455779514603,199.32571428571427,73694238.14285715,0.40037875112503596,211.06928571428574,90011729.57142857,0.433637809290848,-1.254999999999995,-6.705036046520775,-2.0299458854433263,29.78248283847489,194.35333253410687
2024-08-13,198.47,208.49,197.06,207.83,207.83,76247391,0.3552941176470588,202.65999999999997,70146144.5,0.3034720588235293,201.77333333333334,66313520.666666664,0.41911470588235283,199.184,67026841.2,0.42166610859728504,199.34857142857143,72746705.85714285,0.4160441445551353,210.48642857142858,83462051.0,0.4432809375098775,5.235708137120865,-6.252058544551261,-2.8743684172649133,45.954788816180844,194.41567450814256
2024-08-14,207.39,208.44,198.75,201.38,201.38,70250008,0.5206666666666667,204.60499999999996,73248699.5,0.4379803921568627,202.23333333333335,70180765.66666667,0.3758702614379084,201.108,66844888.2,0.44514061840120667,199.7057142857143,68452593.14285715,0.45001908189849366,209.13857142857142,81291587.85714285,0.44931188989083,-3.103498051291931,-6.340443025406472,-3.5675833388932254,40.84425036390101,194.46337537367336
2024-08-15,205.02,215.88,204.82,214.14,214.14,89848531,0.6164000000000001,207.75999999999996,80049269.5,0.5685333333333333,207.78333333333333,78781976.66666667,0.4974535947712418,204.168,71807820.2,0.47888215686274516,201.6342857142857,70747535.0,0.4636281728075846,208.7342857142857,80951900.92857143,0.45463308804751196,6.336279670275102,-5.319542626926591,-3.917975196499899,47.54680998613036,194.58643987155241
2024-08-16,211.15,219.8,210.8,216.12,216.12,88765117,0.665125,215.12999999999997,89306824.0,0.6407624999999999,210.54666666666665,82954552.0,0.6007305555555555,207.392,77831189.0,0.48182715686274513,205.1142857142857,73262584.14285715,0.5010325845722905,207.59285714285713,78063566.64285715,0.46631761185703574,0.9246287475483506,-4.301121601030076,-3.994604477405934,42.39337395277989,194.73417414660906
2024-08-19,217.07,222.98,214.09,222.72,222.72,76435219,0.8157777777777777,219.41999999999996,82600168.0,0.7404513888888886,217.66,85016289.0,0.6991009259259258,212.43800000000002,80309253.2,0.5946527124183006,208.5257142857143,74891348.14285715,0.5536162231559291,207.6,76340346.21428572,0.4941112626506866,3.0538589672404193,-2.9277020325808962,-3.7812239884409267,50.04894283476899,194.88597993616838
2024-08-20,224.88,228.22,219.56,221.1,221.1,74001188,-0.0538125,221.90999999999997,75218203.5,0.38098263888888867,219.98,79733841.33333333,0.47569675925925914,215.092,79860012.6,0.5128313888888889,211.54,77084621.71428572,0.4530144374416433,206.81642857142856,76804930.5,0.445226696324156,-0.7273706896551713,-1.947527703652554,-3.4144847314832525,44.18530690130394,195.04879086930387
2024-08-21,222.67,224.6594,218.86,223.27,223.27,70145961,0.5082307692307693,222.18499999999997,72073574.5,0.22720913461538444,222.36333333333332,73527456.0,0.4233986823361822,219.46999999999997,79839203.2,0.5103442094017094,215.22285714285712,77956202.14285715,0.4896688330460389,207.27428571428572,75825220.14285715,0.44502379208553744,0.9814563545906818,-0.9842853923422865,-2.9284448636550593,53.942674375691965,195.19757612972185
2024-08-22,223.82,224.8,210.32,210.66,210.66,79514477,-0.35775,216.96499999999997,74830219.0,0.07524038461538446,218.34333333333333,74553875.33333333,0.03222275641025633,218.77400000000003,77772392.4,0.3155142094017094,215.62714285714284,78422928.71428572,0.3878053876678877,207.48785714285714,75584817.28571428,0.40192476611151146,-5.64787029157523,-1.2243173661893252,-2.5876193641619127,51.76484476449061,195.3211440781725
2024-08-23,214.455,221.48,214.21,220.32,220.32,81525211,0.6738888888888889,215.48999999999995,80519844.0,0.15806944444444426,218.08333333333334,77061883.0,0.2747898860398859,219.61399999999998,76324411.2,0.3172669871794872,218.33285714285714,80033672.0,0.40969427655677654,209.0192857142857,74243132.57142857,0.4298566792276351,4.5855881515237895,-0.6278259797026351,-2.1956606872700575,62.526291189530255,195.46766507037088
2024-08-26,218.75,219.09,211.01,213.21,213.21,59301191,0.0551111111111111,216.765,70413201.0,0.3644999999999998,214.73000000000002,73446959.66666667,0.12374999999999992,217.712,72897605.6,0.16513365384615383,218.2,75669766.28571428,0.3295101495726495,209.91714285714286,73208650.64285715,0.3965691611901171,-3.2271241830065245,-0.7205141984985062,-1.9006313895157474,56.91191026064006,195.55385813438872
2024-08-27,213.25,215.66,206.94,209.21,209.21,62821391,0.6734444444444444,211.20999999999998,61061291.0,0.3642777777777776,214.24666666666667,67882597.66666667,0.4674814814814814,215.334,70661646.2,0.3105850427350427,217.21285714285713,71963519.71428572,0.3306986416361416,211.16357142857143,72613051.92857143,0.41586561310421605,-1.8760846114159735,-1.104010504409814,-1.7413072124945608,60.13945380592679,195.62595357834311
2024-08-28,209.72,211.84,202.59,205.75,205.75,64116352,0.62175,207.47999999999996,63468871.5,0.647597222222222,209.39,62079644.666666664,0.4501018518518518,211.83,69455724.4,0.33328888888888886,214.78857142857143,70203681.57142857,0.3029803876678877,211.65714285714287,72547514.85714285,0.4282983054119084,-1.6538406385928073,-1.667900652865569,-1.7266259005687625,54.191435157102994,195.6799643487428
2024-08-29,209.8,214.89,205.97,206.28,206.28,62308820,0.252111111111111,206.015,63212586.0,0.4369305555555554,207.08,63082187.666666664,0.5157685185185185,210.954,66014593.0,0.4552611111111111,212.67142857142858,68533343.28571428,0.3466837606837606,212.1057142857143,72808982.5,0.399849099062702,0.2575941676792315,-2.048408311594528,-1.7909823827739157,53.83863080684596,195.74286944524732
2024-08-30,208.63,214.5701,207.03,214.11,214.11,63370609,0.2449230769230769,210.195,62839714.5,0.2485170940170938,208.71333333333334,63265260.333333336,0.3729280626780626,209.712,62383672.6,0.3694679487179487,211.36285714285714,67565435.85714285,0.309068376068376,213.29285714285714,72760819.0,0.39936860455720746,3.795811518324621,-1.698567778557731,-1.7724994619306789,59.53856749311294,195.81984998019982
2024-09-03,215.26,219.904,209.64,210.6,210.6,76551800,0.5892307692307692,212.35499999999996,69961204.5,0.4170769230769229,210.33,67410409.66666667,0.362088319088319,209.19,65833794.4,0.47629188034188036,211.3542857142857,67142196.28571428,0.44435134310134305,213.4907142857143,72782562.5,0.41607836538461535,-1.639344262295095,-1.6851192950838083,-1.7550234285613049,51.724996886287194,195.92032613892312
